"10/07/2010","048503","Tuna Salad","LUN","ANNENBERG ","11","4","OZ",""
"10/07/2010","048503","Tuna Salad","DIN","ANNENBERG ","11","4","OZ",""
"10/09/2010","048503","Tuna Salad","LUN","ANNENBERG ","11","4","OZ",""
"10/11/2010","048503","Tuna Salad","LUN","ANNENBERG ","11","4","OZ",""
"10/14/2010","048503","Tuna Salad","LUN","ANNENBERG ","11","4","OZ",""
"10/14/2010","048503","Tuna Salad","DIN","ANNENBERG ","11","4","OZ",""
"10/01/2010","048507","Seafood Salad","LUN","ANNENBERG ","11","4","OZ",""
"10/01/2010","048507","Seafood Salad","DIN","ANNENBERG ","11","4","OZ",""
"10/08/2010","048507","Seafood Salad","LUN","ANNENBERG ","11","4","OZ",""
"10/08/2010","048507","Seafood Salad","DIN","ANNENBERG ","11","4","OZ",""
